Latitude [degrees_north],Longitude [degrees_east],u-velocity [m/s],v-velocity [m/s]
7.5,127.5,0.14265,-0.0848633,
7.5,130,0.147197,-0.0108937,
7.5,132.5,0.156347,0.00757172,
7.5,135,0.164621,0.0027955,
7.5,137.5,0.123174,0.0536259,
7.5,140,-0.0126329,0.109133,
7.5,142.5,-0.226405,0.120054,
7.5,145,-0.444103,0.0877934,
7.5,147.5,-0.590369,0.0467996,
7.5,150,-0.643461,0.0382498,
7.5,152.5,-0.635938,0.0763063,
7.5,155,-0.613311,0.126426,
7.5,157.5,-0.628085,0.133427,
7.5,160,-0.739921,0.091113,
7.5,162.5,-0.874056,0.0631644,
7.5,165,-0.950002,0.0520327,
7.5,167.5,-0.997582,0.039482,
7.5,170,-1.07375,0.0169306,
7.5,172.5,-1.16894,-0.0158941,
7.5,175,-1.22446,-0.0584231,
7.5,177.5,-1.2331,-0.111389,
7.5,180,-1.24595,-0.17631,
7.5,182.5,-1.21596,-0.251568,
7.5,185,-1.11737,-0.331552,
7.5,187.5,-1.00753,-0.389152,
7.5,190,-0.902665,-0.397343,
7.5,192.5,-0.78133,-0.376613,
7.5,195,-0.646001,-0.365923,
7.5,197.5,-0.533164,-0.378007,
7.5,200,-0.456851,-0.387224,
7.5,202.5,-0.365231,-0.385557,
7.5,205,-0.226411,-0.390077,
7.5,207.5,-0.0868874,-0.390493,
7.5,210,0.0593934,-0.376817,
7.5,212.5,0.221497,-0.357181,
7.5,215,0.389204,-0.34038,
7.5,217.5,0.558967,-0.332053,
7.5,220,0.746183,-0.331502,
7.5,222.5,0.960371,-0.326386,
7.5,225,1.15839,-0.292728,
7.5,227.5,1.28978,-0.257454,
7.5,230,1.42096,-0.263656,
7.5,232.5,1.59611,-0.305747,
7.5,235,1.80266,-0.341825,
7.5,237.5,1.99117,-0.309742,
7.5,240,2.11457,-0.168294,
7.5,242.5,2.1619,0.0603298,
7.5,245,2.16386,0.285,
7.5,247.5,2.15018,0.429487,
7.5,250,2.01468,0.547538,
7.5,252.5,1.72507,0.669653,
7.5,255,1.44082,0.727796,
7.5,257.5,1.34908,0.635862,
7.5,260,1.54003,0.425257,
7.5,262.5,1.91585,0.219793,
7.5,265,2.26861,0.108696,
7.5,267.5,2.4645,0.0496202,
7.5,270,2.47411,0.00665832,
7.5,272.5,2.39053,0.0386376,
7.5,275,2.12588,0.233164,
7.5,277.5,1.65477,0.447451,
7.5,280,1.25185,0.506063,
7.5,282.5,1.1478,0.258119,
7.5,285,1.22431,0.111726,
7.5,287.5,1.18324,0.536851,
7.5,290,1.025,1.02351,
7.5,292.5,1.07014,0.977831,
7.5,295,1.10381,0.867553,
7.5,297.5,1.00267,0.874949,
7.5,300,0.850541,0.809104,
7.5,302.5,0.735073,0.61096,
7.5,305,0.743964,0.346778,
7.5,307.5,0.829039,0.140887,
7.5,310,0.853198,0.0580353,
7.5,312.5,0.788163,0.0237585,
7.5,315,0.683926,-0.0508053,
7.5,317.5,0.571561,-0.0902814,
7.5,320,0.437813,-0.10348,
7.5,322.5,0.267922,-0.137876,
7.5,325,0.0714752,-0.157557,
7.5,327.5,-0.120742,-0.134175,
7.5,330,-0.285162,-0.0907999,
7.5,332.5,-0.409729,-0.0751238,
7.5,335,-0.473575,-0.0949081,
7.5,337.5,-0.450527,-0.104925,
7.5,340,-0.39544,-0.0655944,
7.5,342.5,-0.374688,-0.0294906,
7.5,345,-0.361298,-0.034203,
7.5,347.5,-0.337412,-0.0730657,
7.5,350,-0.323904,-0.111506,
7.5,352.5,-0.342627,-0.108696,
7.5,355,-0.389838,-0.0635776,
7.5,357.5,-0.439433,-0.0404753,
10,40,-0.120564,0.183798,
10,42.5,-0.280836,0.400166,
10,45,-0.465837,0.426455,
10,47.5,-0.704536,0.285389,
10,50,-0.875775,0.125521,
10,52.5,-0.978969,0.217605,
10,55,-0.95014,0.361778,
10,57.5,-0.886236,0.33883,
10,60,-0.852693,0.158203,
10,62.5,-0.79545,-0.021972,
10,65,-0.677725,-0.15123,
10,67.5,-0.560918,-0.291641,
10,70,-0.440155,-0.43865,
10,72.5,-0.263598,-0.480793,
10,75,-0.0491686,-0.432734,
10,77.5,0.16455,-0.348497,
10,80,0.366687,-0.346653,
10,82.5,0.51122,-0.425823,
10,85,0.543427,-0.446552,
10,87.5,0.490805,-0.320435,
10,90,0.368215,-0.112265,
10,92.5,0.217698,-0.0105091,
10,95,0.0573818,0.0342222,
10,97.5,-0.137435,0.116175,
10,100,-0.334706,0.22701,
10,102.5,-0.485551,0.313521,
10,105,-0.587358,0.343619,
10,107.5,-0.690959,0.315713,
10,110,-0.839969,0.211414,
10,112.5,-0.997635,-0.0436732,
10,115,-1.01025,-0.374164,
10,117.5,-0.856715,-0.552041,
10,120,-0.623704,-0.5525,
10,122.5,-0.403877,-0.465579,
10,125,-0.27704,-0.342461,
10,127.5,-0.249428,-0.19905,
10,130,-0.251043,-0.0715951,
10,132.5,-0.209215,-0.0259623,
10,135,-0.134682,-0.0289647,
10,137.5,-0.112425,0.0683634,
10,140,-0.199523,0.196358,
10,142.5,-0.383234,0.239022,
10,145,-0.594841,0.191598,
10,147.5,-0.763714,0.113189,
10,150,-0.86459,0.0625068,
10,152.5,-0.916298,0.059895,
10,155,-0.945781,0.0895923,
10,157.5,-0.987033,0.127004,
10,160,-1.09538,0.128587,
10,162.5,-1.24914,0.10815,
10,165,-1.36085,0.0789961,
10,167.5,-1.43681,0.0443247,
10,170,-1.51867,-0.00505535,
10,172.5,-1.59352,-0.0728333,
10,175,-1.60567,-0.145537,
10,177.5,-1.55548,-0.202838,
10,180,-1.52254,-0.254854,
10,182.5,-1.45563,-0.32483,
10,185,-1.29457,-0.391962,
10,187.5,-1.11721,-0.432143,
10,190,-0.968839,-0.431312,
10,192.5,-0.828841,-0.397773,
10,195,-0.680614,-0.353395,
10,197.5,-0.547734,-0.320549,
10,200,-0.453309,-0.309941,
10,202.5,-0.352932,-0.302809,
10,205,-0.189814,-0.278824,
10,207.5,-0.00879845,-0.246827,
10,210,0.183135,-0.219268,
10,212.5,0.385107,-0.186207,
10,215,0.580297,-0.150424,
10,217.5,0.766164,-0.124894,
10,220,0.965109,-0.111593,
10,222.5,1.18994,-0.0894573,
10,225,1.38476,-0.0481063,
10,227.5,1.50026,-0.0623126,
10,230,1.62086,-0.117011,
10,232.5,1.76204,-0.177046,
10,235,1.91693,-0.235489,
10,237.5,2.08018,-0.271323,
10,240,2.2584,-0.223397,
10,242.5,2.4667,-0.0587931,
10,245,2.70938,0.139963,
10,247.5,2.94107,0.298145,
10,250,3.03855,0.46515,
10,252.5,3.01077,0.622945,
10,255,3.00078,0.625374,
10,257.5,3.17952,0.391722,
10,260,3.5815,0.0409138,
10,262.5,4.06441,-0.191676,
10,265,4.41809,-0.157385,
10,267.5,4.52118,0.0528063,
10,270,4.31646,0.248566,
10,272.5,3.98799,0.396852,
10,275,3.50604,0.661614,
10,277.5,2.89272,0.860467,
10,280,2.50609,0.787625,
10,282.5,2.49224,0.441682,
10,285,2.65124,0.177699,
10,287.5,2.61914,0.331398,
10,290,2.24432,0.668452,
10,292.5,2.01288,0.817093,
10,295,1.7736,0.834407,
10,297.5,1.4109,0.823686,
10,300,1.06816,0.750635,
10,302.5,0.889637,0.563293,
10,305,0.832234,0.302829,
10,307.5,0.76143,0.090234,
10,310,0.611022,0.00474655,
10,312.5,0.437694,-0.025675,
10,315,0.252554,-0.0970569,
10,317.5,0.0866964,-0.125072,
10,320,-0.0757167,-0.136268,
10,322.5,-0.25848,-0.188913,
10,325,-0.433653,-0.219517,
10,327.5,-0.556396,-0.183117,
10,330,-0.623849,-0.119498,
10,332.5,-0.669643,-0.105621,
10,335,-0.702093,-0.149278,
10,337.5,-0.690522,-0.173729,
10,340,-0.653859,-0.131295,
10,342.5,-0.623416,-0.0910669,
10,345,-0.578243,-0.0885879,
10,347.5,-0.492781,-0.120413,
10,350,-0.43807,-0.150702,
10,352.5,-0.45692,-0.132191,
10,355,-0.50871,-0.0673292,
10,357.5,-0.549427,-0.049866,
12.5,40,-0.298262,0.15893,
12.5,42.5,-0.442296,0.531215,
12.5,45,-0.552904,0.780887,
12.5,47.5,-0.768417,0.626057,
12.5,50,-0.883415,0.281943,
12.5,52.5,-0.991201,0.218065,
12.5,55,-0.967348,0.337063,
12.5,57.5,-0.859282,0.373541,
12.5,60,-0.745968,0.242869,
12.5,62.5,-0.60543,0.0597357,
12.5,65,-0.395638,-0.100281,
12.5,67.5,-0.222003,-0.269362,
12.5,70,-0.112702,-0.410167,
12.5,72.5,0.0195375,-0.47601,
12.5,75,0.183346,-0.443868,
12.5,77.5,0.425291,-0.36146,
12.5,80,0.675366,-0.419349,
12.5,82.5,0.76426,-0.528428,
12.5,85,0.628553,-0.434846,
12.5,87.5,0.45732,-0.231471,
12.5,90,0.270998,0.0478695,
12.5,92.5,0.132365,0.140831,
12.5,95,-0.0189337,0.151806,
12.5,97.5,-0.203294,0.195929,
12.5,100,-0.395906,0.29727,
12.5,102.5,-0.552162,0.39557,
12.5,105,-0.662632,0.433745,
12.5,107.5,-0.767902,0.413547,
12.5,110,-0.914515,0.349192,
12.5,112.5,-1.08398,0.0911332,
12.5,115,-1.16013,-0.447009,
12.5,117.5,-1.12053,-0.82266,
12.5,120,-1.01391,-0.873477,
12.5,122.5,-0.918024,-0.679454,
12.5,125,-0.876188,-0.402787,
12.5,127.5,-0.876536,-0.177362,
12.5,130,-0.866842,-0.0735605,
12.5,132.5,-0.797618,-0.100691,
12.5,135,-0.686213,-0.146085,
12.5,137.5,-0.598904,-0.0142918,
12.5,140,-0.565798,0.174388,
12.5,142.5,-0.606545,0.259522,
12.5,145,-0.707926,0.232783,
12.5,147.5,-0.846584,0.164583,
12.5,150,-1.00407,0.110247,
12.5,152.5,-1.15582,0.0733232,
12.5,155,-1.25564,0.0395763,
12.5,157.5,-1.27692,0.0312647,
12.5,160,-1.28686,0.0399295,
12.5,162.5,-1.36193,0.0430402,
12.5,165,-1.44138,0.0378594,
12.5,167.5,-1.49347,0.017223,
12.5,170,-1.5326,-0.0375073,
12.5,172.5,-1.54971,-0.132595,
12.5,175,-1.4998,-0.242896,
12.5,177.5,-1.37191,-0.323825,
12.5,180,-1.24839,-0.371019,
12.5,182.5,-1.12593,-0.42174,
12.5,185,-0.927225,-0.457756,
12.5,187.5,-0.70942,-0.464145,
12.5,190,-0.539842,-0.458345,
12.5,192.5,-0.41082,-0.452658,
12.5,195,-0.2811,-0.436838,
12.5,197.5,-0.136615,-0.399594,
12.5,200,-0.00284702,-0.361946,
12.5,202.5,0.119599,-0.349397,
12.5,205,0.276049,-0.334393,
12.5,207.5,0.45728,-0.311547,
12.5,210,0.653933,-0.292313,
12.5,212.5,0.853778,-0.256133,
12.5,215,1.03949,-0.20506,
12.5,217.5,1.21634,-0.157601,
12.5,220,1.40978,-0.117876,
12.5,222.5,1.62122,-0.0641851,
12.5,225,1.77863,-0.00909493,
12.5,227.5,1.89745,0.0109424,
12.5,230,2.04127,0.00985286,
12.5,232.5,2.12567,-0.01273,
12.5,235,2.1806,-0.0782861,
12.5,237.5,2.29662,-0.177824,
12.5,240,2.51104,-0.251661,
12.5,242.5,2.80427,-0.239333,
12.5,245,3.1831,-0.154715,
12.5,247.5,3.63428,-0.057806,
12.5,250,4.03888,0.0877117,
12.5,252.5,4.41285,0.208314,
12.5,255,4.76933,0.18159,
12.5,257.5,5.05388,-0.00754345,
12.5,260,5.20254,-0.228946,
12.5,262.5,5.207,-0.293832,
12.5,265,5.15948,-0.0975414,
12.5,267.5,5.20591,0.283211,
12.5,270,5.29112,0.67377,
12.5,272.5,5.07235,0.852016,
12.5,275,4.64198,0.954718,
12.5,277.5,4.24986,0.981607,
12.5,280,4.08229,0.830325,
12.5,282.5,4.11623,0.521992,
12.5,285,4.15093,0.253247,
12.5,287.5,3.92076,0.247221,
12.5,290,3.28541,0.507794,
12.5,292.5,2.58552,0.713379,
12.5,295,1.94999,0.766492,
12.5,297.5,1.40997,0.772385,
12.5,300,1.0757,0.714781,
12.5,302.5,0.921898,0.551846,
12.5,305,0.806104,0.346241,
12.5,307.5,0.631289,0.203401,
12.5,310,0.416341,0.155428,
12.5,312.5,0.223367,0.119587,
12.5,315,0.0759501,0.0520215,
12.5,317.5,-0.0407876,0.0428542,
12.5,320,-0.159526,0.0240983,
12.5,322.5,-0.280263,-0.0247486,
12.5,325,-0.373252,-0.0446112,
12.5,327.5,-0.423197,-0.0179817,
12.5,330,-0.435652,0.0152823,
12.5,332.5,-0.431987,0.011365,
12.5,335,-0.445475,-0.0205762,
12.5,337.5,-0.517178,-0.0531906,
12.5,340,-0.605918,-0.0754254,
12.5,342.5,-0.66209,-0.10461,
12.5,345,-0.668188,-0.174444,
12.5,347.5,-0.592888,-0.244521,
12.5,350,-0.539481,-0.238839,
12.5,352.5,-0.565748,-0.124548,
12.5,355,-0.607749,0.0279627,
12.5,357.5,-0.608084,0.0682056,
15,40,-0.280315,-0.075161,
15,42.5,-0.33908,0.302719,
15,45,-0.446395,0.777737,
15,47.5,-0.613269,0.817503,
15,50,-0.573792,0.590029,
15,52.5,-0.583703,0.36257,
15,55,-0.601457,0.313873,
15,57.5,-0.589014,0.327795,
15,60,-0.51176,0.250341,
15,62.5,-0.346036,0.0791904,
15,65,-0.150601,-0.101233,
15,67.5,-0.00605382,-0.282247,
15,70,0.0856701,-0.438117,
15,72.5,0.187771,-0.54147,
15,75,0.303339,-0.513419,
15,77.5,0.45318,-0.502161,
15,80,0.452822,-0.538605,
15,82.5,0.238344,-0.463958,
15,85,-0.0269445,-0.203492,
15,87.5,-0.201312,-0.00795165,
15,90,-0.273574,0.168617,
15,92.5,-0.307706,0.246663,
15,95,-0.398459,0.293742,
15,97.5,-0.5253,0.32206,
15,100,-0.634787,0.364677,
15,102.5,-0.695338,0.411137,
15,105,-0.737716,0.441382,
15,107.5,-0.825959,0.457559,
15,110,-0.976176,0.44494,
15,112.5,-1.1132,0.224794,
15,115,-1.22336,-0.409188,
15,117.5,-1.36848,-0.9309,
15,120,-1.47739,-1.03392,
15,122.5,-1.51837,-0.774313,
15,125,-1.4823,-0.395359,
15,127.5,-1.395,-0.123594,
15,130,-1.29542,-0.05403,
15,132.5,-1.19362,-0.142991,
15,135,-1.10082,-0.227491,
15,137.5,-1.00983,-0.122188,
15,140,-0.905845,0.0522589,
15,142.5,-0.831414,0.151178,
15,145,-0.830497,0.176599,
15,147.5,-0.922869,0.184812,
15,150,-1.08962,0.178686,
15,152.5,-1.27209,0.107956,
15,155,-1.39052,-0.0304907,
15,157.5,-1.39239,-0.131477,
15,160,-1.31968,-0.119141,
15,162.5,-1.27707,-0.0742855,
15,165,-1.25314,-0.0351993,
15,167.5,-1.2276,-0.0227672,
15,170,-1.19978,-0.0554554,
15,172.5,-1.16214,-0.138174,
15,175,-1.08909,-0.251518,
15,177.5,-0.965099,-0.358454,
15,180,-0.829613,-0.436067,
15,182.5,-0.696807,-0.492753,
15,185,-0.539236,-0.527047,
15,187.5,-0.379057,-0.531869,
15,190,-0.24036,-0.52705,
15,192.5,-0.121586,-0.533433,
15,195,-0.0127822,-0.546457,
15,197.5,0.0861957,-0.547877,
15,200,0.1698,-0.542071,
15,202.5,0.255877,-0.55134,
15,205,0.375052,-0.57415,
15,207.5,0.513656,-0.577196,
15,210,0.653552,-0.573007,
15,212.5,0.788337,-0.553372,
15,215,0.925435,-0.51597,
15,217.5,1.07712,-0.475198,
15,220,1.25228,-0.43832,
15,222.5,1.44655,-0.381384,
15,225,1.6141,-0.312684,
15,227.5,1.76542,-0.281329,
15,230,1.96222,-0.265128,
15,232.5,2.14886,-0.245844,
15,235,2.32662,-0.261194,
15,237.5,2.52187,-0.339021,
15,240,2.71817,-0.455018,
15,242.5,2.89641,-0.540743,
15,245,3.12414,-0.53914,
15,247.5,3.4322,-0.47527,
15,250,3.7304,-0.398406,
15,252.5,4.06136,-0.284432,
15,255,4.30911,-0.174154,
15,257.5,4.43221,-0.0943913,
15,260,4.31531,-0.0377548,
15,262.5,3.96986,0.00988807,
15,265,3.66968,0.079167,
15,267.5,3.78176,0.245236,
15,270,4.22724,0.551236,
15,272.5,4.54172,0.654766,
15,275,4.6063,0.650475,
15,277.5,4.56456,0.65505,
15,280,4.57613,0.640431,
15,282.5,4.55741,0.592749,
15,285,4.30787,0.571993,
15,287.5,3.70497,0.660596,
15,290,2.81758,0.850144,
15,292.5,1.95422,0.976452,
15,295,1.34059,0.987418,
15,297.5,0.966078,0.954775,
15,300,0.802318,0.870654,
15,302.5,0.736943,0.728724,
15,305,0.655893,0.579492,
15,307.5,0.531119,0.481903,
15,310,0.412092,0.433532,
15,312.5,0.333337,0.365534,
15,315,0.264069,0.292325,
15,317.5,0.188647,0.248086,
15,320,0.156289,0.216223,
15,322.5,0.133692,0.189286,
15,325,0.109485,0.182735,
15,327.5,0.086767,0.179505,
15,330,0.0916155,0.162111,
15,332.5,0.134127,0.147285,
15,335,0.155929,0.166904,
15,337.5,0.0954449,0.167729,
15,340,-0.0040996,0.10344,
15,342.5,-0.107353,0.0207247,
15,345,-0.215273,-0.0932221,
15,347.5,-0.311692,-0.217455,
15,350,-0.413739,-0.246413,
15,352.5,-0.514463,-0.118226,
15,355,-0.56888,0.0788894,
15,357.5,-0.550267,0.14751,
17.5,40,-0.428073,-0.251764,
17.5,42.5,-0.502419,-0.077498,
17.5,45,-0.593302,0.337278,
17.5,47.5,-0.688295,0.668447,
17.5,50,-0.482736,0.698253,
17.5,52.5,-0.280567,0.519394,
17.5,55,-0.197911,0.354207,
17.5,57.5,-0.187048,0.271282,
17.5,60,-0.13307,0.215661,
17.5,62.5,0.0116132,0.126457,
17.5,65,0.158131,-0.00791018,
17.5,67.5,0.24902,-0.230211,
17.5,70,0.30675,-0.470822,
17.5,72.5,0.349193,-0.650284,
17.5,75,0.319849,-0.678594,
17.5,77.5,0.207283,-0.618824,
17.5,80,-0.0359402,-0.496582,
17.5,82.5,-0.376877,-0.284887,
17.5,85,-0.658178,-0.0146902,
17.5,87.5,-0.721,0.152441,
17.5,90,-0.614279,0.166709,
17.5,92.5,-0.535278,0.252827,
17.5,95,-0.50591,0.319497,
17.5,97.5,-0.527597,0.319585,
17.5,100,-0.543622,0.322086,
17.5,102.5,-0.508496,0.369619,
17.5,105,-0.478779,0.469469,
17.5,107.5,-0.557881,0.595274,
17.5,110,-0.736908,0.648445,
17.5,112.5,-0.883079,0.400552,
17.5,115,-1.05482,-0.225746,
17.5,117.5,-1.34422,-0.755805,
17.5,120,-1.61604,-0.900287,
17.5,122.5,-1.73081,-0.69752,
17.5,125,-1.66186,-0.367703,
17.5,127.5,-1.49981,-0.118263,
17.5,130,-1.3669,-0.0372082,
17.5,132.5,-1.31203,-0.0988175,
17.5,135,-1.30558,-0.193454,
17.5,137.5,-1.26551,-0.167429,
17.5,140,-1.16218,-0.0650239,
17.5,142.5,-1.04646,0.0270799,
17.5,145,-0.993631,0.111214,
17.5,147.5,-1.039,0.198565,
17.5,150,-1.16046,0.236425,
17.5,152.5,-1.29925,0.143625,
17.5,155,-1.39763,-0.0694691,
17.5,157.5,-1.4189,-0.244351,
17.5,160,-1.34284,-0.238013,
17.5,162.5,-1.2439,-0.161385,
17.5,165,-1.15153,-0.0943877,
17.5,167.5,-1.08009,-0.0553832,
17.5,170,-1.03167,-0.0549856,
17.5,172.5,-0.990529,-0.10225,
17.5,175,-0.930552,-0.195161,
17.5,177.5,-0.836235,-0.314524,
17.5,180,-0.716891,-0.427528,
17.5,182.5,-0.580148,-0.493813,
17.5,185,-0.450904,-0.522064,
17.5,187.5,-0.355836,-0.530367,
17.5,190,-0.272009,-0.531519,
17.5,192.5,-0.181315,-0.528386,
17.5,195,-0.0964091,-0.527359,
17.5,197.5,-0.0429251,-0.544211,
17.5,200,-0.0167547,-0.592439,
17.5,202.5,0.0308808,-0.659907,
17.5,205,0.135716,-0.719188,
17.5,207.5,0.247847,-0.731777,
17.5,210,0.342267,-0.72292,
17.5,212.5,0.405263,-0.717932,
17.5,215,0.475249,-0.719277,
17.5,217.5,0.590195,-0.713916,
17.5,220,0.739428,-0.692212,
17.5,222.5,0.875845,-0.659759,
17.5,225,1.00281,-0.623615,
17.5,227.5,1.18332,-0.62321,
17.5,230,1.42537,-0.631044,
17.5,232.5,1.67832,-0.616395,
17.5,235,1.91324,-0.614089,
17.5,237.5,2.10249,-0.664992,
17.5,240,2.21763,-0.751505,
17.5,242.5,2.25681,-0.79757,
17.5,245,2.26241,-0.744821,
17.5,247.5,2.23984,-0.658617,
17.5,250,2.20995,-0.590355,
17.5,252.5,2.23321,-0.429516,
17.5,255,2.31091,-0.275757,
17.5,257.5,2.42539,-0.0510952,
17.5,260,2.3404,0.237641,
17.5,262.5,2.07962,0.314846,
17.5,265,1.99269,0.0282588,
17.5,267.5,2.28763,-0.176506,
17.5,270,2.87829,-0.183896,
17.5,272.5,3.43263,-0.0604082,
17.5,275,3.70209,0.130423,
17.5,277.5,3.73674,0.332415,
17.5,280,3.67995,0.516915,
17.5,282.5,3.50024,0.706426,
17.5,285,3.07277,0.921584,
17.5,287.5,2.36941,1.13414,
17.5,290,1.57011,1.26933,
17.5,292.5,0.96185,1.26204,
17.5,295,0.667951,1.18308,
17.5,297.5,0.554858,1.10397,
17.5,300,0.531572,1.0107,
17.5,302.5,0.512064,0.886919,
17.5,305,0.462167,0.753013,
17.5,307.5,0.404431,0.641832,
17.5,310,0.366769,0.55935,
17.5,312.5,0.322115,0.477312,
17.5,315,0.227625,0.403688,
17.5,317.5,0.158572,0.331129,
17.5,320,0.14453,0.266179,
17.5,322.5,0.127342,0.223471,
17.5,325,0.118559,0.213993,
17.5,327.5,0.130763,0.20071,
17.5,330,0.170468,0.163214,
17.5,332.5,0.232384,0.139804,
17.5,335,0.291117,0.181921,
17.5,337.5,0.342656,0.222257,
17.5,340,0.385996,0.194426,
17.5,342.5,0.382872,0.15688,
17.5,345,0.288051,0.0914432,
17.5,347.5,0.121054,-0.0270324,
17.5,350,-0.06042,-0.0896326,
17.5,352.5,-0.227741,-0.00282891,
17.5,355,-0.382843,0.162104,
17.5,357.5,-0.496524,0.194124,
20,40,-0.908937,-0.230756,
20,42.5,-1.04543,-0.330208,
20,45,-1.08475,-0.142867,
20,47.5,-0.940656,0.34923,
20,50,-0.523269,0.44857,
20,52.5,-0.175124,0.283478,
20,55,0.0282411,0.129812,
20,57.5,0.134521,0.0759613,
20,60,0.244241,0.0852192,
20,62.5,0.400866,0.086585,
20,65,0.503971,-0.0190492,
20,67.5,0.483393,-0.294437,
20,70,0.475449,-0.538025,
20,72.5,0.456075,-0.705938,
20,75,0.306822,-0.667134,
20,77.5,0.0403261,-0.438745,
20,80,-0.280096,-0.177835,
20,82.5,-0.575742,0.0508764,
20,85,-0.721918,0.252705,
20,87.5,-0.58658,0.295896,
20,90,-0.429245,0.137948,
20,92.5,-0.372991,0.174294,
20,95,-0.295902,0.222494,
20,97.5,-0.233741,0.20514,
20,100,-0.209469,0.229958,
20,102.5,-0.155217,0.3519,
20,105,-0.0754433,0.560851,
20,107.5,-0.0840504,0.785638,
20,110,-0.235448,0.866256,
20,112.5,-0.356767,0.607299,
20,115,-0.529982,0.0773382,
20,117.5,-0.827575,-0.369049,
20,120,-1.11395,-0.557613,
20,122.5,-1.2384,-0.505493,
20,125,-1.19817,-0.319551,
20,127.5,-1.11235,-0.109429,
20,130,-1.10582,0.0407277,
20,132.5,-1.20259,0.0649883,
20,135,-1.32865,-0.0371361,
20,137.5,-1.38428,-0.12587,
20,140,-1.34862,-0.132626,
20,142.5,-1.25859,-0.078027,
20,145,-1.1804,0.036895,
20,147.5,-1.16183,0.188147,
20,150,-1.20835,0.2849,
20,152.5,-1.28712,0.2206,
20,155,-1.35369,-0.00228905,
20,157.5,-1.3865,-0.212809,
20,160,-1.32912,-0.248014,
20,162.5,-1.22562,-0.188265,
20,165,-1.12288,-0.128876,
20,167.5,-1.05293,-0.0853705,
20,170,-1.01531,-0.0662892,
20,172.5,-0.98087,-0.0900928,
20,175,-0.917723,-0.169788,
20,177.5,-0.820801,-0.29178,
20,180,-0.706976,-0.418277,
20,182.5,-0.577465,-0.473786,
20,185,-0.459859,-0.478726,
20,187.5,-0.383328,-0.475419,
20,190,-0.326605,-0.482391,
20,192.5,-0.261925,-0.483639,
20,195,-0.193781,-0.472309,
20,197.5,-0.146941,-0.473505,
20,200,-0.117744,-0.520224,
20,202.5,-0.0623809,-0.605742,
20,205,0.0337334,-0.6844,
20,207.5,0.102059,-0.718831,
20,210,0.14681,-0.722714,
20,212.5,0.171125,-0.72998,
20,215,0.207896,-0.760157,
20,217.5,0.295272,-0.790851,
20,220,0.427098,-0.789736,
20,222.5,0.539134,-0.77209,
20,225,0.62252,-0.763628,
20,227.5,0.758633,-0.784252,
20,230,0.921671,-0.802607,
20,232.5,1.05697,-0.801059,
20,235,1.181,-0.796677,
20,237.5,1.27811,-0.808017,
20,240,1.29403,-0.82083,
20,242.5,1.19359,-0.79204,
20,245,1.01053,-0.701825,
20,247.5,0.778755,-0.634142,
20,250,0.608605,-0.523043,
20,252.5,0.523236,-0.318787,
20,255,0.566488,-0.209205,
20,257.5,0.579437,-0.0346579,
20,260,0.614248,0.189604,
20,262.5,0.829383,0.0873979,
20,265,1.23329,-0.43963,
20,267.5,1.61431,-0.640427,
20,270,1.96496,-0.682521,
20,272.5,2.20849,-0.497655,
20,275,2.29039,-0.165211,
20,277.5,2.22877,0.177431,
20,280,2.10175,0.476474,
20,282.5,1.88728,0.765977,
20,285,1.53108,1.06321,
20,287.5,1.06364,1.30663,
20,290,0.63874,1.39822,
20,292.5,0.416818,1.32213,
20,295,0.379451,1.20552,
20,297.5,0.379569,1.10937,
20,300,0.369897,1.01328,
20,302.5,0.334229,0.898507,
20,305,0.286287,0.771172,
20,307.5,0.251053,0.652539,
20,310,0.229639,0.560888,
20,312.5,0.179361,0.500352,
20,315,0.0712895,0.46243,
20,317.5,-0.0327672,0.391386,
20,320,-0.115122,0.283633,
20,322.5,-0.174666,0.193929,
20,325,-0.201239,0.153479,
20,327.5,-0.1987,0.119316,
20,330,-0.168961,0.0660177,
20,332.5,-0.109356,0.0320379,
20,335,-0.0248259,0.0592038,
20,337.5,0.0944919,0.0901896,
20,340,0.270121,0.0826383,
20,342.5,0.433459,0.125516,
20,345,0.476659,0.155498,
20,347.5,0.463546,0.0927091,
20,350,0.444584,0.0587018,
20,352.5,0.367763,0.173329,
20,355,0.160626,0.36131,
20,357.5,-0.119624,0.382897,
22.5,40,-1.13285,-0.111573,
22.5,42.5,-1.22758,-0.362307,
22.5,45,-1.10997,-0.339112,
22.5,47.5,-0.728696,0.0836529,
22.5,50,-0.280187,0.138042,
22.5,52.5,0.0328013,-0.0186877,
22.5,55,0.245411,-0.119939,
22.5,57.5,0.418915,-0.125873,
22.5,60,0.597647,-0.093618,
22.5,62.5,0.767811,-0.0726086,
22.5,65,0.824352,-0.144572,
22.5,67.5,0.725129,-0.356259,
22.5,70,0.613629,-0.524308,
22.5,72.5,0.470221,-0.623014,
22.5,75,0.227316,-0.455132,
22.5,77.5,-0.0351603,-0.139476,
22.5,80,-0.213688,0.148927,
22.5,82.5,-0.26258,0.351246,
22.5,85,-0.192571,0.461916,
22.5,87.5,-0.0503217,0.388412,
22.5,90,-0.0466646,0.197782,
22.5,92.5,-0.126155,0.193114,
22.5,95,-0.0899203,0.190165,
22.5,97.5,-0.0152896,0.129142,
22.5,100,-0.0173805,0.134444,
22.5,102.5,-0.0420849,0.271607,
22.5,105,0.0389624,0.585844,
22.5,107.5,0.208423,0.975319,
22.5,110,0.248202,1.06128,
22.5,112.5,0.25208,0.826128,
