Latitude [degrees_north],Longitude [degrees_east],u-velocity [m/s],v-velocity [m/s]
22.5,147.5,-1.32125,-0.894628,
22.5,150,-1.14728,-0.83447,
22.5,152.5,-1.04651,-0.858851,
22.5,155,-0.993236,-0.847212,
22.5,157.5,-0.962213,-0.8292,
22.5,160,-0.922039,-0.817896,
22.5,162.5,-0.82108,-0.791345,
22.5,165,-0.660009,-0.745394,
22.5,167.5,-0.529271,-0.644943,
22.5,170,-0.511697,-0.451111,
22.5,172.5,-0.605469,-0.206969,
22.5,175,-0.741368,-0.0493944,
22.5,177.5,-0.850012,-0.107016,
22.5,180,-0.816556,-0.336731,
22.5,182.5,-0.653312,-0.42016,
22.5,185,-0.531876,-0.389586,
22.5,187.5,-0.501262,-0.402763,
22.5,190,-0.513463,-0.478655,
22.5,192.5,-0.50399,-0.537761,
22.5,195,-0.451353,-0.518527,
22.5,197.5,-0.376348,-0.439472,
22.5,200,-0.298549,-0.36514,
22.5,202.5,-0.223878,-0.322478,
22.5,205,-0.177335,-0.318885,
22.5,207.5,-0.124096,-0.33992,
22.5,210,-0.0514946,-0.370361,
22.5,212.5,0.0249535,-0.389889,
22.5,215,0.121189,-0.392955,
22.5,217.5,0.278341,-0.381267,
22.5,220,0.494101,-0.361013,
22.5,222.5,0.678561,-0.34501,
22.5,225,0.804656,-0.328068,
22.5,227.5,0.916421,-0.3072,
22.5,230,0.95907,-0.322384,
22.5,232.5,0.903049,-0.387324,
22.5,235,0.791681,-0.472451,
22.5,237.5,0.62318,-0.560732,
22.5,240,0.360799,-0.662318,
22.5,242.5,0.0290983,-0.77237,
22.5,245,-0.218177,-0.82246,
22.5,247.5,-0.245599,-0.741993,
22.5,250,-0.195259,-0.381184,
22.5,252.5,-0.346324,-0.0101254,
22.5,255,-0.36628,-0.135775,
22.5,257.5,-0.206645,-0.272762,
22.5,260,-0.0225739,-0.390615,
22.5,262.5,0.127252,-0.661237,
22.5,265,0.300659,-0.990885,
22.5,267.5,0.442097,-1.09445,
22.5,270,0.462897,-1.14335,
22.5,272.5,0.429992,-0.955748,
22.5,275,0.318609,-0.484117,
22.5,277.5,0.120963,0.066074,
22.5,280,-0.0958047,0.515979,
22.5,282.5,-0.295001,0.817123,
22.5,285,-0.45426,0.995748,
22.5,287.5,-0.542483,1.08136,
22.5,290,-0.54228,1.0914,
22.5,292.5,-0.508156,1.07216,
22.5,295,-0.532708,1.04572,
22.5,297.5,-0.59487,0.949202,
22.5,300,-0.658564,0.783014,
22.5,302.5,-0.685939,0.58443,
22.5,305,-0.639871,0.389529,
22.5,307.5,-0.507359,0.217801,
22.5,310,-0.317013,0.0899725,
22.5,312.5,-0.132877,0.0500264,
22.5,315,-0.0158362,0.122884,
22.5,317.5,0.0628955,0.233358,
22.5,320,0.144605,0.29156,
22.5,322.5,0.187286,0.308323,
22.5,325,0.144434,0.312273,
22.5,327.5,0.0287808,0.256095,
22.5,330,-0.10414,0.112954,
22.5,332.5,-0.206854,-0.0556139,
22.5,335,-0.281688,-0.147901,
22.5,337.5,-0.371993,-0.142676,
22.5,340,-0.487628,-0.0662251,
22.5,342.5,-0.639626,0.0312676,
22.5,345,-0.861929,0.141859,
22.5,347.5,-1.07671,0.197716,
22.5,350,-1.12222,0.0809475,
22.5,352.5,-0.955585,-0.166676,
22.5,355,-0.724706,-0.324036,
22.5,357.5,-0.642866,-0.225864,
25,40,-1.69347,0.0272267,
25,42.5,-1.88571,0.508094,
25,45,-1.94479,1.11109,
25,47.5,-1.66735,1.66751,
25,50,-1.14078,1.22966,
25,52.5,-0.45835,0.830377,
25,55,-0.0997654,0.742443,
25,57.5,-0.209691,0.807602,
25,60,-0.459274,0.861475,
25,62.5,-0.417453,0.839828,
25,65,-0.0454725,0.658355,
25,67.5,0.385328,0.465123,
25,70,0.593319,0.681967,
25,72.5,0.673345,1.07266,
25,75,0.968605,1.41475,
25,77.5,1.94928,1.65426,
25,80,3.5781,1.50397,
25,82.5,5.10339,1.01204,
25,85,5.49928,0.581507,
25,87.5,4.45311,0.352322,
25,90,3.4812,0.288559,
25,92.5,2.30428,0.11501,
25,95,1.18549,-0.145986,
25,97.5,0.575488,-0.246409,
25,100,0.431369,0.0643248,
25,102.5,0.419352,0.676109,
25,105,0.621633,1.64583,
25,107.5,1.10359,2.8201,
25,110,1.09883,3.14568,
25,112.5,0.97096,2.64893,
25,115,0.610532,1.74934,
25,117.5,0.0710185,1.25943,
25,120,-0.360065,1.10849,
25,122.5,-0.638511,1.02023,
25,125,-0.829847,0.863777,
25,127.5,-0.978828,0.653187,
25,130,-1.07963,0.416058,
25,132.5,-1.11985,0.096806,
25,135,-1.04692,-0.394848,
25,137.5,-0.916192,-0.926231,
25,140,-0.767601,-1.30209,
25,142.5,-0.646882,-1.4055,
25,145,-0.506001,-1.27235,
25,147.5,-0.312424,-1.04417,
25,150,-0.118062,-0.844555,
25,152.5,-0.0150187,-0.707232,
25,155,-0.0249365,-0.613522,
25,157.5,-0.0882971,-0.626406,
25,160,-0.153865,-0.744806,
25,162.5,-0.166612,-0.823835,
25,165,-0.123771,-0.77712,
25,167.5,-0.0749496,-0.611456,
25,170,-0.0567888,-0.368786,
25,172.5,-0.0802878,-0.125897,
25,175,-0.141576,0.0198397,
25,177.5,-0.224295,-0.00123183,
25,180,-0.259096,-0.180211,
25,182.5,-0.240771,-0.289564,
25,185,-0.249053,-0.277669,
25,187.5,-0.309183,-0.262118,
25,190,-0.380318,-0.314165,
25,192.5,-0.420634,-0.399497,
25,195,-0.420435,-0.443985,
25,197.5,-0.393175,-0.41403,
25,200,-0.346971,-0.344102,
25,202.5,-0.291921,-0.287033,
25,205,-0.275343,-0.267477,
25,207.5,-0.287273,-0.297399,
25,210,-0.272645,-0.374383,
25,212.5,-0.202901,-0.471338,
25,215,-0.0787694,-0.552433,
25,217.5,0.0928486,-0.59182,
25,220,0.304285,-0.585826,
25,222.5,0.533395,-0.547316,
25,225,0.751553,-0.469035,
25,227.5,0.913563,-0.351857,
25,230,0.970904,-0.275964,
25,232.5,0.946819,-0.264543,
25,235,0.894963,-0.248322,
25,237.5,0.780801,-0.185475,
25,240,0.512833,-0.144129,
25,242.5,0.0794045,-0.242217,
25,245,-0.348083,-0.482151,
25,247.5,-0.57977,-0.660576,
25,250,-0.631791,-0.368791,
25,252.5,-0.772557,-0.0298675,
25,255,-0.520488,-0.173208,
25,257.5,-0.226899,-0.413219,
25,260,-0.172959,-0.689432,
25,262.5,-0.242574,-1.00652,
25,265,-0.209645,-1.18459,
25,267.5,-0.186404,-1.11539,
25,270,-0.28775,-1.00567,
25,272.5,-0.460129,-0.750724,
25,275,-0.647982,-0.316867,
25,277.5,-0.820457,0.140116,
25,280,-0.910857,0.495468,
25,282.5,-0.905002,0.715299,
25,285,-0.817731,0.816739,
25,287.5,-0.674245,0.83611,
25,290,-0.526355,0.830667,
25,292.5,-0.447028,0.857253,
25,295,-0.472791,0.871465,
25,297.5,-0.504959,0.773592,
25,300,-0.470442,0.570213,
25,302.5,-0.370143,0.357944,
25,305,-0.247277,0.203304,
25,307.5,-0.128937,0.0888185,
25,310,-0.00587543,-0.0349733,
25,312.5,0.140479,-0.144846,
25,315,0.310674,-0.133641,
25,317.5,0.487293,0.0377627,
25,320,0.593219,0.23372,
25,322.5,0.569489,0.377278,
25,325,0.444057,0.432373,
25,327.5,0.317214,0.373112,
25,330,0.256868,0.231919,
25,332.5,0.239957,0.103264,
25,335,0.180942,0.072898,
25,337.5,-0.00699997,0.135587,
25,340,-0.299432,0.198118,
25,342.5,-0.546346,0.196718,
25,345,-0.700699,0.163358,
25,347.5,-0.681162,0.0718862,
25,350,-0.422345,-0.145007,
25,352.5,-0.00260282,-0.390896,
25,355,0.322832,-0.415589,
25,357.5,0.274566,-0.102279,
27.5,40,-1.29782,-0.10751,
27.5,42.5,-1.40818,0.324155,
27.5,45,-1.4457,0.775589,
27.5,47.5,-0.89419,0.687683,
27.5,50,0.252974,0.463038,
27.5,52.5,0.931464,0.743954,
27.5,55,1.1094,1.19464,
27.5,57.5,0.984679,1.44857,
27.5,60,0.809742,1.30099,
27.5,62.5,0.821376,0.808523,
27.5,65,1.07569,0.367803,
27.5,67.5,1.31114,0.255668,
27.5,70,1.30978,0.570346,
27.5,72.5,1.24604,0.823477,
27.5,75,1.4444,0.891718,
27.5,77.5,1.8296,0.670697,
27.5,80,2.34702,0.326809,
27.5,82.5,2.62257,0.147014,
27.5,85,2.01903,0.182533,
27.5,87.5,0.515101,0.135456,
27.5,90,0.102429,0.190406,
27.5,92.5,-0.113493,0.388163,
27.5,95,-0.150456,0.278549,
27.5,97.5,0.0860248,0.10649,
27.5,100,0.383756,0.225973,
27.5,102.5,0.457814,0.719528,
27.5,105,0.60733,1.68978,
27.5,107.5,1.15803,2.84836,
27.5,110,1.48731,3.08272,
27.5,112.5,1.86258,2.73642,
27.5,115,2.02665,2.17663,
27.5,117.5,1.84609,1.84457,
27.5,120,1.61319,1.60273,
27.5,122.5,1.31723,1.33595,
27.5,125,1.00663,1.07981,
27.5,127.5,0.782656,0.850128,
27.5,130,0.707242,0.547481,
27.5,132.5,0.765393,0.0708734,
27.5,135,0.880999,-0.464597,
27.5,137.5,0.877536,-0.838111,
27.5,140,0.787973,-1.08336,
27.5,142.5,0.597991,-1.25213,
27.5,145,0.459894,-1.31081,
27.5,147.5,0.495847,-1.22512,
27.5,150,0.65125,-1.01524,
27.5,152.5,0.757753,-0.754833,
27.5,155,0.736407,-0.53756,
27.5,157.5,0.642381,-0.485354,
27.5,160,0.503129,-0.62383,
27.5,162.5,0.388122,-0.753501,
27.5,165,0.332062,-0.736809,
27.5,167.5,0.334105,-0.595102,
27.5,170,0.39227,-0.394771,
27.5,172.5,0.472277,-0.191671,
27.5,175,0.516667,-0.0225615,
27.5,177.5,0.499652,0.0767658,
27.5,180,0.432742,0.0560576,
27.5,182.5,0.301194,-0.0264211,
27.5,185,0.125915,-0.0676024,
27.5,187.5,-0.0484975,-0.0911853,
27.5,190,-0.174679,-0.150835,
27.5,192.5,-0.255756,-0.239676,
27.5,195,-0.322885,-0.304582,
27.5,197.5,-0.392627,-0.304528,
27.5,200,-0.448854,-0.257986,
27.5,202.5,-0.483111,-0.230066,
27.5,205,-0.505731,-0.24101,
27.5,207.5,-0.512133,-0.288897,
27.5,210,-0.474456,-0.386621,
27.5,212.5,-0.392877,-0.526084,
27.5,215,-0.285037,-0.671515,
27.5,217.5,-0.154907,-0.780843,
27.5,220,0.0191406,-0.82733,
27.5,222.5,0.259535,-0.801069,
27.5,225,0.532748,-0.677393,
27.5,227.5,0.710975,-0.463009,
27.5,230,0.749391,-0.315488,
27.5,232.5,0.736039,-0.276203,
27.5,235,0.756898,-0.210438,
27.5,237.5,0.787916,0.00334009,
27.5,240,0.716239,0.289554,
27.5,242.5,0.451915,0.39433,
27.5,245,0.0402998,0.12589,
27.5,247.5,-0.365814,-0.343296,
27.5,250,-0.640462,-0.271771,
27.5,252.5,-0.764041,-0.143542,
27.5,255,-0.485422,-0.274061,
27.5,257.5,-0.286018,-0.525801,
27.5,260,-0.358351,-0.820959,
27.5,262.5,-0.520768,-1.10779,
27.5,265,-0.581523,-1.24492,
27.5,267.5,-0.641565,-1.07819,
27.5,270,-0.801509,-0.794485,
27.5,272.5,-1.00219,-0.457577,
27.5,275,-1.15859,-0.100073,
27.5,277.5,-1.22743,0.177369,
27.5,280,-1.16013,0.355559,
27.5,282.5,-0.984531,0.457283,
27.5,285,-0.76323,0.503732,
27.5,287.5,-0.54097,0.513338,
27.5,290,-0.335534,0.525932,
27.5,292.5,-0.168262,0.571548,
27.5,295,-0.0487085,0.57074,
27.5,297.5,0.109959,0.465082,
27.5,300,0.342712,0.285727,
27.5,302.5,0.566853,0.142418,
27.5,305,0.687783,0.0837214,
27.5,307.5,0.69834,0.0425364,
27.5,310,0.67784,-0.0794335,
27.5,312.5,0.703102,-0.255578,
27.5,315,0.789882,-0.294957,
27.5,317.5,0.882371,-0.0596685,
27.5,320,0.87327,0.263837,
27.5,322.5,0.720857,0.500722,
27.5,325,0.487038,0.564918,
27.5,327.5,0.296713,0.466104,
27.5,330,0.236853,0.294326,
27.5,332.5,0.290316,0.176221,
27.5,335,0.346659,0.205484,
27.5,337.5,0.279276,0.358883,
27.5,340,0.0794168,0.439786,
27.5,342.5,-0.0976781,0.32397,
27.5,345,-0.159201,0.0856026,
27.5,347.5,-0.0606633,-0.188608,
27.5,350,0.205432,-0.467584,
27.5,352.5,0.562364,-0.587693,
27.5,355,0.779361,-0.313182,
27.5,357.5,0.558848,0.3065,
30,40,-0.231576,-0.0828813,
30,42.5,-0.0755599,0.350959,
30,45,-0.0559056,0.36416,
30,47.5,0.724691,-0.163544,
30,50,1.64221,-0.0380717,
30,52.5,1.35669,0.694918,
30,55,0.793033,1.28013,
30,57.5,0.686687,1.65635,
30,60,0.878849,1.61655,
30,62.5,0.939962,0.969358,
30,65,0.999619,0.544453,
30,67.5,0.960359,0.481865,
30,70,0.566766,0.63544,
30,72.5,0.25636,0.520664,
30,75,0.24118,0.371935,
30,77.5,0.219616,0.102627,
30,80,0.238605,-0.160209,
30,82.5,0.203265,-0.306225,
30,85,-0.0858246,-0.395418,
30,87.5,-0.333204,-0.478651,
30,90,-0.398325,-0.41403,
30,92.5,-0.334402,-0.151358,
30,95,-0.136724,0.010666,
30,97.5,0.167822,0.0331527,
30,100,0.36394,0.161437,
30,102.5,0.283048,0.580438,
30,105,0.357941,1.48819,
30,107.5,1.02071,2.53304,
30,110,1.70898,2.51153,
30,112.5,2.48689,2.17494,
30,115,2.93831,1.95056,
30,117.5,2.96694,1.87919,
30,120,2.87536,1.74671,
30,122.5,2.59038,1.51064,
30,125,2.25083,1.25552,
30,127.5,2.06163,0.983452,
30,130,2.0829,0.554342,
30,132.5,2.21559,-0.111187,
30,135,2.23856,-0.655416,
30,137.5,2.04588,-0.791644,
30,140,1.78571,-0.82494,
30,142.5,1.47055,-0.960378,
30,145,1.23019,-1.15863,
30,147.5,1.17733,-1.2595,
30,150,1.26902,-1.16414,
30,152.5,1.34477,-0.909069,
30,155,1.30892,-0.612931,
30,157.5,1.21317,-0.42422,
30,160,1.07267,-0.452865,
30,162.5,0.94704,-0.563166,
30,165,0.881025,-0.602477,
30,167.5,0.870778,-0.541281,
30,170,0.898094,-0.421644,
30,172.5,0.924557,-0.278559,
30,175,0.915342,-0.116946,
30,177.5,0.879565,0.0496618,
30,180,0.831237,0.169464,
30,182.5,0.703526,0.197687,
30,185,0.491399,0.175389,
30,187.5,0.270744,0.11123,
30,190,0.101135,0.0105466,
30,192.5,-0.0343393,-0.088935,
30,195,-0.182881,-0.137688,
30,197.5,-0.361337,-0.120062,
30,200,-0.537881,-0.0866383,
30,202.5,-0.677632,-0.127622,
30,205,-0.742864,-0.249353,
30,207.5,-0.72656,-0.380147,
30,210,-0.624128,-0.515277,
30,212.5,-0.460075,-0.663808,
30,215,-0.28384,-0.819499,
30,217.5,-0.121779,-0.958948,
30,220,0.0494563,-1.049,
30,222.5,0.275681,-1.04715,
30,225,0.544415,-0.880489,
30,227.5,0.689869,-0.539598,
30,230,0.661026,-0.29671,
30,232.5,0.560226,-0.248889,
30,235,0.487876,-0.233977,
30,237.5,0.479092,-0.0217381,
30,240,0.489046,0.399054,
30,242.5,0.425515,0.73054,
30,245,0.215545,0.594519,
30,247.5,-0.118434,0.0307554,
30,250,-0.49368,-0.0839041,
30,252.5,-0.537812,-0.134962,
30,255,-0.385746,-0.357813,
30,257.5,-0.322715,-0.631489,
30,260,-0.389145,-0.895786,
30,262.5,-0.506168,-1.13196,
30,265,-0.638675,-1.22525,
30,267.5,-0.809888,-0.988008,
30,270,-1.07842,-0.582826,
30,272.5,-1.29377,-0.200076,
30,275,-1.41075,0.0733053,
30,277.5,-1.37994,0.166462,
30,280,-1.19609,0.173963,
30,282.5,-0.939287,0.17956,
30,285,-0.696853,0.203013,
30,287.5,-0.481494,0.223393,
30,290,-0.224562,0.225575,
30,292.5,0.113229,0.210015,
30,295,0.471294,0.136191,
30,297.5,0.830533,0.0253156,
30,300,1.19128,-0.0654785,
30,302.5,1.46398,-0.0711065,
30,305,1.57455,-0.00481788,
30,307.5,1.53704,0.0311254,
30,310,1.43529,-0.0595944,
30,312.5,1.33892,-0.230455,
30,315,1.26344,-0.270677,
30,317.5,1.20688,-0.00500917,
30,320,1.11726,0.38782,
30,322.5,0.93022,0.691556,
30,325,0.655277,0.772173,
30,327.5,0.370404,0.633356,
30,330,0.17342,0.384039,
30,332.5,0.121974,0.179424,
30,335,0.196935,0.154364,
30,337.5,0.32719,0.325374,
30,340,0.439569,0.473882,
30,342.5,0.493433,0.388321,
30,345,0.480586,0.10599,
30,347.5,0.4418,-0.223791,
30,350,0.46022,-0.517934,
30,352.5,0.519319,-0.56941,
30,355,0.45823,-0.150731,
30,357.5,0.139648,0.579747,
32.5,40,0.849613,-0.0266676,
32.5,42.5,1.19286,0.447475,
32.5,45,1.51242,0.247467,
32.5,47.5,2.02419,-0.0703759,
32.5,50,1.09368,0.201385,
32.5,52.5,0.513343,0.348315,
32.5,55,0.104182,0.547877,
32.5,57.5,-0.0515621,0.985521,
32.5,60,0.0714193,1.13402,
32.5,62.5,0.219994,0.583089,
32.5,65,0.32206,0.248403,
32.5,67.5,0.148278,0.231263,
32.5,70,-0.33449,0.628549,
32.5,72.5,-0.480146,0.654259,
32.5,75,-0.332185,0.218526,
32.5,77.5,-0.0111021,-0.262573,
32.5,80,0.0795652,-0.51015,
32.5,82.5,-0.18926,-0.508485,
32.5,85,-0.485711,-0.421713,
32.5,87.5,-0.453894,-0.432285,
32.5,90,-0.144393,-0.455392,
32.5,92.5,0.117696,-0.290397,
32.5,95,0.308964,-0.113254,
32.5,97.5,0.463116,-0.0525018,
32.5,100,0.457081,0.0281872,
32.5,102.5,0.241656,0.314286,
32.5,105,0.206071,1.03738,
32.5,107.5,0.780635,1.91118,
32.5,110,1.69061,1.85918,
32.5,112.5,2.58349,1.51305,
32.5,115,3.03357,1.49327,
32.5,117.5,3.0998,1.62816,
32.5,120,3.15248,1.6347,
32.5,122.5,3.08166,1.52247,
32.5,125,2.94419,1.33284,
32.5,127.5,2.89791,1.03072,
32.5,130,2.99191,0.519856,
32.5,132.5,3.09254,-0.207015,
32.5,135,2.93577,-0.731487,
32.5,137.5,2.5945,-0.723351,
32.5,140,2.26435,-0.631388,
32.5,142.5,1.97391,-0.709732,
32.5,145,1.7808,-0.921583,
32.5,147.5,1.72515,-1.10057,
32.5,150,1.77254,-1.12449,
32.5,152.5,1.82556,-0.977882,
32.5,155,1.80875,-0.708221,
32.5,157.5,1.75712,-0.409303,
32.5,160,1.66919,-0.278047,
32.5,162.5,1.58732,-0.33733,
32.5,165,1.54636,-0.42985,
32.5,167.5,1.51455,-0.410912,
32.5,170,1.43486,-0.288304,
32.5,172.5,1.27385,-0.144197,
32.5,175,1.05739,-0.0369981,
32.5,177.5,0.869807,0.031204,
32.5,180,0.791136,0.10823,
32.5,182.5,0.761815,0.227256,
32.5,185,0.677983,0.320528,
32.5,187.5,0.554991,0.313302,
32.5,190,0.426296,0.212088,
32.5,192.5,0.282981,0.104406,
32.5,195,0.0940434,0.0775305,
32.5,197.5,-0.148842,0.133649,
32.5,200,-0.407635,0.165984,
32.5,202.5,-0.630253,0.0475529,
32.5,205,-0.771179,-0.219727,
32.5,207.5,-0.806833,-0.497585,
32.5,210,-0.692836,-0.74152,
32.5,212.5,-0.436919,-0.934647,
32.5,215,-0.123231,-1.07889,
32.5,217.5,0.160231,-1.18162,
32.5,220,0.386075,-1.2398,
32.5,222.5,0.587334,-1.21551,
32.5,225,0.784753,-0.98868,
32.5,227.5,0.85956,-0.513408,
32.5,230,0.783752,-0.136071,
32.5,232.5,0.596145,-0.0247087,
32.5,235,0.340739,-0.084837,
32.5,237.5,0.0968119,-0.0318058,
32.5,240,-0.050401,0.260279,
32.5,242.5,-0.0869066,0.586124,
32.5,245,-0.127818,0.59321,
32.5,247.5,-0.333015,0.228868,
32.5,250,-0.583577,0.0349602,
32.5,252.5,-0.414737,-0.0827002,
32.5,255,-0.328423,-0.362286,
32.5,257.5,-0.353119,-0.736289,
32.5,260,-0.449092,-1.01943,
32.5,262.5,-0.615774,-1.14732,
32.5,265,-0.858204,-1.11072,
32.5,267.5,-1.13986,-0.778837,
32.5,270,-1.41958,-0.353293,
32.5,272.5,-1.58364,-4.57168e-05,
32.5,275,-1.61363,0.169646,
32.5,277.5,-1.52095,0.110306,
32.5,280,-1.32615,0.00438295,
32.5,282.5,-1.07098,-0.0384724,
32.5,285,-0.810151,-0.0221328,
32.5,287.5,-0.560642,-0.0150641,
32.5,290,-0.254411,-0.0910375,
32.5,292.5,0.191866,-0.247745,
32.5,295,0.685616,-0.40393,
32.5,297.5,1.08749,-0.486757,
32.5,300,1.4139,-0.459809,
32.5,302.5,1.66181,-0.325298,
32.5,305,1.81444,-0.140717,
32.5,307.5,1.86523,-0.00146568,
32.5,310,1.82443,0.0189738,
32.5,312.5,1.70759,-0.0564941,
32.5,315,1.53966,-0.0834995,
32.5,317.5,1.39942,0.114936,
32.5,320,1.33314,0.477556,
32.5,322.5,1.25014,0.8392,
32.5,325,1.05602,1.02051,
32.5,327.5,0.738878,0.951294,
32.5,330,0.37494,0.678648,
32.5,332.5,0.0852302,0.335943,
32.5,335,-0.0223659,0.0977223,
32.5,337.5,0.111139,0.0940812,
32.5,340,0.42612,0.240972,
32.5,342.5,0.701722,0.319749,
32.5,345,0.774488,0.246771,
32.5,347.5,0.63463,0.0768817,
32.5,350,0.399417,-0.134001,
32.5,352.5,0.0926178,-0.236001,
32.5,355,-0.316867,-0.0834411,
32.5,357.5,-0.675902,0.24084,
35,40,1.12156,-0.356885,
35,42.5,1.67751,0.19936,
35,45,1.91242,0.576277,
35,47.5,1.00266,0.629021,
35,50,0.30614,0.326488,
35,52.5,0.00221658,0.109162,
35,55,-0.0871208,0.320021,
35,57.5,-0.0259233,0.717182,
35,60,0.0791005,0.781034,
35,62.5,0.0810404,0.40192,
35,65,0.0104789,0.165041,
35,67.5,-0.166261,0.0798846,
35,70,-0.32205,0.18044,
35,72.5,-0.152228,0.196786,
35,75,0.230655,-0.0069418,
35,77.5,0.425796,-0.263555,
35,80,0.215606,-0.323142,
35,82.5,-0.209451,-0.125292,
35,85,-0.414602,0.134626,
35,87.5,-0.150423,0.202839,
35,90,0.338835,0.0858034,
35,92.5,0.606355,0.0257599,
35,95,0.683652,0.0166582,
35,97.5,0.676775,-0.0463577,
35,100,0.546776,-0.100037,
35,102.5,0.297448,-0.0086561,
35,105,0.0983668,0.265513,
35,107.5,0.320365,0.671293,
35,110,1.2393,1.11847,
35,112.5,1.94258,1.03654,
35,115,2.40153,1.11098,
35,117.5,2.58173,1.29108,
35,120,2.83441,1.37336,
35,122.5,3.09522,1.35918,
35,125,3.3021,1.25914,
35,127.5,3.45686,1.01605,
35,130,3.55045,0.566459,
35,132.5,3.50538,-0.0176808,
35,135,3.22226,-0.444355,
35,137.5,2.81201,-0.501226,
35,140,2.45119,-0.496927,
35,142.5,2.17396,-0.598389,
35,145,1.97976,-0.763101,
35,147.5,1.8777,-0.918391,
35,150,1.88943,-1.01825,
35,152.5,2.00612,-1.01669,
35,155,2.15053,-0.837425,
35,157.5,2.25053,-0.460245,
35,160,2.22622,-0.152327,
35,162.5,2.1048,-0.137069,
35,165,1.94384,-0.259475,
35,167.5,1.78081,-0.23704,
35,170,1.5991,-0.018846,
35,172.5,1.3628,0.23349,
35,175,1.07108,0.327824,
35,177.5,0.787196,0.219987,
35,180,0.601765,0.0710217,
35,182.5,0.546905,0.118934,
35,185,0.547066,0.274017,
35,187.5,0.560474,0.358551,
35,190,0.557575,0.322189,
35,192.5,0.509436,0.256883,
35,195,0.396497,0.272512,
35,197.5,0.220362,0.371263,
35,200,0.00491258,0.418147,
35,202.5,-0.223445,0.264408,
35,205,-0.421095,-0.100985,
35,207.5,-0.527893,-0.519523,
35,210,-0.475969,-0.924763,
35,212.5,-0.246319,-1.23426,
35,215,0.0793316,-1.39652,
35,217.5,0.382052,-1.42443,
35,220,0.592285,-1.37226,
35,222.5,0.725899,-1.25647,
35,225,0.814942,-0.963356,
35,227.5,0.840065,-0.460405,
35,230,0.806985,0.0207866,
35,232.5,0.681693,0.294159,
35,235,0.418109,0.289778,
35,237.5,0.0621157,0.225262,
35,240,-0.258308,0.271636,
35,242.5,-0.454485,0.390525,
35,245,-0.57613,0.467645,
35,247.5,-0.622806,0.315642,
35,250,-0.429372,0.0898973,
35,252.5,-0.222621,0.0946358,
35,255,-0.124483,0.0496569,
35,257.5,-0.25691,-0.381653,
35,260,-0.618419,-0.80576,
35,262.5,-1.08591,-0.900373,
35,265,-1.50224,-0.755188,
35,267.5,-1.77622,-0.424969,
35,270,-1.88812,-0.0896262,
35,272.5,-1.84769,0.113248,
35,275,-1.67967,0.169199,
35,277.5,-1.57038,0.012337,
35,280,-1.47485,-0.165381,
35,282.5,-1.29137,-0.266149,
35,285,-1.01034,-0.306191,
35,287.5,-0.690062,-0.36044,
35,290,-0.321748,-0.516422,
35,292.5,0.144254,-0.749213,
35,295,0.606189,-0.902701,
35,297.5,0.92367,-0.923722,
35,300,1.1443,-0.82338,
35,302.5,1.33343,-0.626091,
35,305,1.51127,-0.366832,
35,307.5,1.64812,-0.0942071,
35,310,1.68935,0.126382,
35,312.5,1.59676,0.228543,
35,315,1.4076,0.212178,
35,317.5,1.22959,0.255212,
35,320,1.1369,0.485398,
35,322.5,1.09101,0.849403,
35,325,0.998348,1.17072,
35,327.5,0.794746,1.28951,
35,330,0.480787,1.13353,
35,332.5,0.122416,0.746262,
35,335,-0.16748,0.282055,
35,337.5,-0.249144,-0.0377326,
35,340,-0.0593333,-0.0835802,
35,342.5,0.227515,0.0766689,
35,345,0.406151,0.289542,
35,347.5,0.361582,0.408114,
35,350,0.110723,0.385691,
35,352.5,-0.286602,0.28406,
35,355,-0.754595,0.191999,
35,357.5,-1.13549,0.128247,
37.5,40,0.894671,-0.805553,
37.5,42.5,1.04504,-0.279972,
37.5,45,0.466184,0.265469,
37.5,47.5,-0.0481372,0.290722,
37.5,50,0.195344,0.275864,
37.5,52.5,0.295751,0.301879,
37.5,55,0.230384,0.410003,
37.5,57.5,0.2392,0.564475,
37.5,60,0.298772,0.650441,
37.5,62.5,0.200161,0.614604,
37.5,65,-0.0242325,0.556794,
37.5,67.5,-0.349192,0.281193,
37.5,70,-0.077164,0.350985,
37.5,72.5,0.414771,0.397289,
37.5,75,0.839039,0.306403,
37.5,77.5,0.90332,0.177681,
37.5,80,0.586527,0.185153,
37.5,82.5,0.168398,0.375548,
37.5,85,0.00881429,0.602601,
37.5,87.5,0.222265,0.6575,
37.5,90,0.542247,0.515359,
37.5,92.5,0.638488,0.358993,
37.5,95,0.616616,0.236053,
37.5,97.5,0.596302,0.0806372,
37.5,100,0.545901,-0.0764178,
37.5,102.5,0.424706,-0.147369,
37.5,105,0.290886,-0.0976274,
37.5,107.5,0.310773,0.0367574,
37.5,110,0.613383,0.230047,
37.5,112.5,0.942208,0.495113,
37.5,115,1.33324,0.722158,
37.5,117.5,1.76076,0.835054,
37.5,120,2.23569,0.920055,
37.5,122.5,2.72089,0.977868,
37.5,125,3.15333,0.967638,
37.5,127.5,3.45433,0.832779,
37.5,130,3.54851,0.563251,
37.5,132.5,3.40616,0.255096,
37.5,135,3.11772,0.0343044,
37.5,137.5,2.80965,-0.100445,
37.5,140,2.50189,-0.253805,
37.5,142.5,2.17372,-0.450947,
37.5,145,1.85738,-0.626911,
37.5,147.5,1.62602,-0.815661,
37.5,150,1.56875,-1.05834,
